NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-03,7.38,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,67,",,W",41,",,W",,,270,",,W",270,",,W",21.9,",,W",38.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-04,6.71,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,60,",,W",44,",,W",,,290,",,W",300,",,W",15.0,",,W",27.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-05,5.82,",,W",,,0.20,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,45,",,W",38,",,W",,,50,",,W",60,",,W",16.1,",,W",21.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-06,3.36,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,68,",,W",39,",,W",,,300,",,W",300,",,W",13.0,",,W",19.0,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-07,1.57,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,66,",,W",51,",,W",,,190,",,W",190,",,W",8.9,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-08,3.58,",,W",,,0.26,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,79,",,W",49,",,W",,,50,",,W",250,",,W",15.0,",,W",23.0,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-09,2.91,",,W",,,0.03,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,51,",,W",46,",,W",,,90,",,W",140,",,W",10.1,",,W",17.0,",,W",1,",,W",,,1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-10,6.49,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,60,",,W",45,",,W",,,300,",,W",290,",,W",14.1,",,W",25.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-11,3.13,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,55,",,W",40,",,W",,,20,",,W",20,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-12,3.80,",,W",,,0.63,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,68,",,W",46,",,W",,,50,",,W",190,",,W",8.9,",,W",16.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-13,2.91,",,W",,,0.24,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,77,",,W",59,",,W",,,260,",,W",190,",,W",8.9,",,W",21.9,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-14,1.57,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,73,",,W",60,",,W",,,240,",,W",170,",,W",8.9,",,W",16.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-15,8.50,",,W",,,0.96,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,65,",,W",46,",,W",,,270,",,W",280,",,W",23.9,",,W",38.9,",,W",1,",,W",,,1,",,W",,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-16,9.40,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,66,",,W",44,",,W",,,280,",,W",270,",,W",17.0,",,W",31.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-17,3.13,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,63,",,W",48,",,W",,,50,",,W",190,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-18,3.58,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,62,",,W",51,",,W",,,130,",,W",140,",,W",10.1,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-19,3.36,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,80,",,W",58,",,W",,,160,",,W",140,",,W",8.9,",,W",18.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-20,3.80,",,W",,,0.70,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,64,",,W",55,",,W",,,160,",,W",,,6.9,",,W",,,,,,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-21,3.36,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,66,",,W",53,",,W",,,150,",,W",150,",,W",10.1,",,W",19.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-22,4.47,",,W",,,0.24,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,64,",,W",52,",,W",,,360,",,W",50,",,W",12.1,",,W",19.9,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-23,2.01,",,W",,,0.08,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,77,",,W",56,",,W",,,140,",,W",220,",,W",8.9,",,W",16.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-24,5.82,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,69,",,W",55,",,W",,,300,",,W",300,",,W",15.0,",,W",23.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-25,3.36,",,W",,,0.02,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,66,",,W",48,",,W",,,40,",,W",60,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-26,4.92,",,W",,,1.03,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,59,",,W",51,",,W",,,50,",,W",270,",,W",14.1,",,W",23.0,",,W",1,",,W",1,",,W",,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-27,6.93,",,W",,,0.07,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,58,",,W",47,",,W",,,270,",,W",290,",,W",21.0,",,W",34.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-28,3.80,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,53,",,W",45,",,W",,,360,",,W",360,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-29,2.68,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,60,",,W",41,",,W",,,140,",,W",160,",,W",10.1,",,W",16.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-04-30,2.01,",,W",,,0.04,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,60,",,W",48,",,W",,,60,",,W",60,",,W",10.1,",,W",14.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-01,2.46,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,56,",,W",50,",,W",,,140,",,W",140,",,W",8.9,",,W",16.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-02,2.68,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,78,",,W",50,",,W",,,130,",,W",140,",,W",12.1,",,W",21.0,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-03,2.46,",,W",,,0.06,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,56,",,W",50,",,W",,,40,",,W",90,",,W",8.9,",,W",13.0,",,W",1,",,W",,,1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-04,1.12,",,W",,,0.11,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",53,",,W",,,50,",,W",80,",,W",6.9,",,W",11.0,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-05,7.16,",,W",,,1.31,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,58,",,W",51,",,W",,,50,",,W",50,",,W",17.0,",,W",25.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-06,4.03,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,74,",,W",51,",,W",,,40,",,W",40,",,W",13.0,",,W",19.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-07,1.34,",,W",,,0.11,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,70,",,W",52,",,W",,,360,",,W",150,",,W",8.9,",,W",15.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-08,4.47,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",55,",,W",,,30,",,W",50,",,W",10.1,",,W",17.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-09,5.59,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,61,",,W",53,",,W",,,50,",,W",50,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-10,1.57,",,W",,,0.04,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,73,",,W",56,",,W",,,130,",,W",140,",,W",10.1,",,W",21.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-11,3.13,",,W",,,0.04,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,69,",,W",56,",,W",,,280,",,W",300,",,W",10.1,",,W",17.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-12,8.50,",,W",,,1.32,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,59,",,W",43,",,W",,,60,",,W",50,",,W",18.1,",,W",31.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-13,5.59,",,W",,,0.70,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,48,",,W",42,",,W",,,50,",,W",50,",,W",15.0,",,W",23.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-14,2.24,",,W",,,0.30,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,52,",,W",44,",,W",,,280,",,W",280,",,W",8.1,",,W",13.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-15,3.80,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,69,",,W",44,",,W",,,250,",,W",300,",,W",10.1,",,W",19.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-16,2.68,",,W",,,0.12,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,73,",,W",52,",,W",,,280,",,W",270,",,W",13.0,",,W",19.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-17,4.92,",,W",,,0.03,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,76,",,W",60,",,W",,,250,",,W",230,",,W",13.0,",,W",21.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-18,2.68,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,75,",,W",56,",,W",,,140,",,W",140,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-19,2.91,",,W",,,0.06,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,76,",,W",60,",,W",,,140,",,W",150,",,W",12.1,",,W",21.9,",,W",1,",,W",,,1,",,W",,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-20,5.37,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,85,",,W",66,",,W",,,240,",,W",210,",,W",18.1,",,W",32.0,",,W",1,",,W",,,1,",,W",,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-21,5.82,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",56,",,W",,,290,",,W",300,",,W",15.0,",,W",29.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-22,4.25,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,74,",,W",54,",,W",,,50,",,W",70,",,W",13.0,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-23,4.03,",,W",,,0.48,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,72,",,W",55,",,W",,,240,",,W",230,",,W",14.1,",,W",19.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-24,7.61,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,73,",,W",61,",,W",,,300,",,W",320,",,W",18.1,",,W",32.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-25,4.03,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",55,",,W",,,150,",,W",150,",,W",12.1,",,W",21.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-26,4.25,",,W",,,0.20,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,86,",,W",59,",,W",,,280,",,W",260,",,W",12.1,",,W",19.0,",,W",1,",,W",,,1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-27,3.58,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,80,",,W",64,",,W",,,40,",,W",70,",,W",13.0,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-28,4.25,",,W",,,0.17,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",62,",,W",,,60,",,W",150,",,W",12.1,",,W",18.1,",,W",1,",,W",,,1,",,W",,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-29,4.70,",,W",,,0.80,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,70,",,W",56,",,W",,,90,",,W",110,",,W",12.1,",,W",18.1,",,W",1,",,W",,,1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-30,2.01,",,W",,,0.95,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,70,",,W",57,",,W",,,140,",,W",160,",,W",8.9,",,W",15.0,",,W",1,",,W",,,1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-05-31,2.68,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,80,",,W",63,",,W",,,250,",,W",290,",,W",10.1,",,W",15.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-01,2.68,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,80,",,W",63,",,W",,,150,",,W",150,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-02,3.80,",,W",,,0.86,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,81,",,W",61,",,W",,,260,",,W",220,",,W",12.1,",,W",25.1,",,W",1,",,W",1,",,W",1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-03,5.37,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,70,",,W",58,",,W",,,280,",,W",270,",,W",15.0,",,W",23.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-04,3.80,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,70,",,W",54,",,W",,,250,",,W",240,",,W",12.1,",,W",23.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-05,4.47,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,81,",,W",64,",,W",,,230,",,W",240,",,W",14.1,",,W",25.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-06,4.70,",,W",,,0.04,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,83,",,W",68,",,W",,,50,",,W",270,",,W",12.1,",,W",21.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-07,2.24,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,81,",,W",66,",,W",,,60,",,W",20,",,W",8.1,",,W",13.0,",,W",,,,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-08,6.26,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,81,",,W",63,",,W",,,50,",,W",60,",,W",16.1,",,W",25.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-09,6.49,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,78,",,W",60,",,W",,,60,",,W",130,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-10,6.71,",,W",,,0.62,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,70,",,W",60,",,W",,,50,",,W",50,",,W",15.0,",,W",19.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-11,6.26,",,W",,,0.45,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,77,",,W",63,",,W",,,300,",,W",280,",,W",15.0,",,W",25.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-12,4.03,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,74,",,W",59,",,W",,,140,",,W",160,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-13,5.82,",,W",,,0.60,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,65,",,W",55,",,W",,,50,",,W",50,",,W",21.9,",,W",31.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-14,6.04,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,73,",,W",58,",,W",,,270,",,W",290,",,W",17.0,",,W",25.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-15,4.47,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,81,",,W",60,",,W",,,220,",,W",220,",,W",15.0,",,W",25.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-16,5.14,",,W",,,0.04,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,80,",,W",65,",,W",,,230,",,W",220,",,W",15.0,",,W",23.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-17,1.34,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,76,",,W",69,",,W",,,30,",,W",40,",,W",10.1,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-18,1.79,",,W",,,0.79,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,73,",,W",67,",,W",,,60,",,W",160,",,W",10.1,",,W",14.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-19,2.91,",,W",,,0.11,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",66,",,W",,,70,",,W",140,",,W",8.1,",,W",13.0,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-20,3.13,",,W",,,0.42,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,78,",,W",65,",,W",,,240,",,W",230,",,W",8.1,",,W",14.1,",,W",1,",,W",,,1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-21,5.14,",,W",,,0.53,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,77,",,W",65,",,W",,,300,",,W",290,",,W",15.0,",,W",25.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-22,5.59,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,79,",,W",61,",,W",,,300,",,W",300,",,W",15.0,",,W",23.9,",,W",,,,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-23,4.70,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,83,",,W",64,",,W",,,280,",,W",210,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-24,1.79,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,84,",,W",67,",,W",,,200,",,W",230,",,W",8.1,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-25,2.01,",,W",,,0.86,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,84,",,W",72,",,W",,,270,",,W",250,",,W",8.1,",,W",12.1,",,W",1,",,W",1,",,W",1,",,W",,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-26,3.13,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,87,",,W",72,",,W",,,250,",,W",220,",,W",8.9,",,W",15.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-27,2.68,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,89,",,W",71,",,W",,,230,",,W",300,",,W",10.1,",,W",19.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-28,2.46,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,89,",,W",73,",,W",,,210,",,W",220,",,W",10.1,",,W",15.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-29,4.70,",,W",,,0.08,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,91,",,W",72,",,W",,,230,",,W",220,",,W",14.1,",,W",21.9,",,W",1,",,W",,,1,",,W",,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-06-30,5.14,",,W",,,0.06,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,83,",,W",69,",,W",,,330,",,W",360,",,W",21.0,",,W",36.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-07-01,4.47,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,85,",,W",65,",,W",,,280,",,W",60,",,W",10.1,",,W",15.0,",,W",,,,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-07-02,2.46,",,W",,,0.02,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,85,",,W",71,",,W",,,270,",,W",330,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-07-03,1.79,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,87,",,W",75,",,W",,,60,",,W",70,",,W",10.1,",,W",13.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-07-04,2.68,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,90,",,W",74,",,W",,,150,",,W",160,",,W",13.0,",,W",21.0,",,W",,,,,,,,,,,1,",,W"
